Employee_ID,Age,Gender,Department,Role,Tenure_Years,Employment_Type,Education_Level,Marital_Status,Work_Location
E10326,34,Female,Operations,Operations Manager,4.9,Full-Time,Master,Married,New York
E10327,33,Female,Finance,Accountant,4.8,Full-Time,Bachelor,Divorced,Denver
E10328,47,Female,Finance,Accountant,10.5,Full-Time,Bachelor,Single,Atlanta
E10329,37,Male,Marketing,Digital Marketer,7.8,Full-Time,PhD,Single,Chicago
E10330,27,Female,Sales,Sales Executive,1.5,Full-Time,Bachelor,Married,San Francisco
E10331,32,Female,Sales,Sales Manager,5.4,Contract,Bachelor,Married,New York
E10332,36,Male,Operations,Process Engineer,6.0,Full-Time,Bachelor,Married,Austin
E10333,51,Male,Engineering,Data Scientist,15.2,Full-Time,Bachelor,Married,Boston
E10334,46,Male,Engineering,Data Scientist,14.3,Full-Time,Associate,Single,San Francisco
E10335,36,Female,Engineering,Data Scientist,7.5,Full-Time,Master,Single,Boston
E10336,41,Female,Engineering,Tech Lead,6.7,Contract,Bachelor,Married,Seattle
E10337,40,Male,Product,Senior PM,6.9,Full-Time,Bachelor,Married,New York
E10338,34,Female,Operations,Supply Chain Analyst,4.8,Full-Time,Master,Single,Remote
E10339,36,Female,HR,Recruiter,6.5,Contract,Master,Single,Remote
E10340,31,Female,Engineering,Senior Engineer,2.4,Full-Time,PhD,Single,Seattle
E10341,43,Male,HR,Recruiter,11.5,Full-Time,Bachelor,Married,Austin
E10342,32,Male,HR,Recruiter,3.3,Full-Time,Bachelor,Divorced,San Francisco
E10343,36,Female,Engineering,Tech Lead,5.4,Full-Time,Bachelor,Single,Remote
E10344,37,Male,Marketing,Digital Marketer,5.8,Contract,Master,Single,Atlanta
E10345,33,Male,Marketing,Digital Marketer,4.8,Full-Time,Bachelor,Married,Denver
E10346,44,Male,Finance,Finance Manager,11.0,Full-Time,Master,Divorced,Boston
E10347,27,Female,Finance,Senior Analyst,2.0,Full-Time,PhD,Divorced,San Francisco
E10348,43,Male,Engineering,Data Scientist,9.8,Part-Time,Bachelor,Married,New York
E10349,32,Male,Marketing,Digital Marketer,6.6,Full-Time,Associate,Single,San Francisco
E10350,26,Male,Finance,Financial Analyst,1.4,Full-Time,Bachelor,Single,Chicago
E10351,40,Male,HR,L&D Specialist,11.0,Full-Time,High School,Married,New York
E10352,32,Female,Product,Senior PM,5.5,Full-Time,Master,Divorced,Seattle
E10353,41,Male,Operations,Process Engineer,10.8,Full-Time,High School,Single,Remote
E10354,41,Female,Engineering,Data Scientist,11.4,Full-Time,Bachelor,Married,Denver
E10355,47,Male,Engineering,Data Scientist,11.0,Full-Time,Associate,Single,Boston
E10356,44,Male,Finance,Accountant,8.6,Full-Time,High School,Married,Atlanta
E10357,26,Female,Engineering,Software Engineer,1.2,Full-Time,Bachelor,Married,San Francisco
E10358,32,Non-Binary,Finance,Senior Analyst,4.7,Full-Time,Bachelor,Married,Seattle
E10359,36,Male,Customer Support,Support Team Lead,6.7,Full-Time,Associate,Married,Denver
E10360,41,Male,Finance,Accountant,12.8,Full-Time,Master,Married,Remote
E10361,35,Male,Marketing,Brand Manager,5.3,Part-Time,Master,Single,Remote
E10362,32,Male,Finance,Senior Analyst,4.2,Full-Time,PhD,Single,Chicago
E10363,31,Female,Marketing,Content Strategist,3.7,Full-Time,Master,Married,Chicago
E10364,28,Male,HR,HR Generalist,2.0,Part-Time,Bachelor,Single,San Francisco
E10365,37,Female,Customer Support,Senior Support Agent,6.2,Contract,Master,Married,Denver
E10366,38,Female,Marketing,Brand Manager,5.9,Full-Time,Bachelor,Divorced,Austin
E10367,31,Male,Customer Support,Support Specialist,2.1,Full-Time,Bachelor,Married,Denver
E10368,34,Female,Customer Support,Senior Support Agent,5.9,Full-Time,Bachelor,Married,Austin
E10369,41,Female,Engineering,Data Scientist,7.9,Full-Time,Bachelor,Single,Atlanta
E10370,43,Female,Engineering,Data Scientist,11.7,Part-Time,Master,Married,New York
E10371,34,Female,Engineering,DevOps Engineer,6.0,Full-Time,Bachelor,Divorced,New York
E10372,33,Female,Engineering,Software Engineer,3.0,Full-Time,Bachelor,Married,Boston
E10373,31,Female,Engineering,Data Scientist,6.4,Full-Time,Bachelor,Single,Boston
E10374,31,Female,Operations,Operations Manager,3.9,Part-Time,Master,Married,Remote
E10375,36,Female,Engineering,Senior Engineer,6.7,Full-Time,Bachelor,Married,Remote
E10376,30,Female,Sales,Sales Manager,3.3,Full-Time,Bachelor,Married,Chicago
E10377,30,Male,Product,Product Manager,2.5,Full-Time,Master,Single,Denver
E10378,39,Female,Engineering,Data Scientist,12.9,Full-Time,High School,Single,Denver
E10379,27,Male,Product,Product Manager,2.0,Full-Time,PhD,Married,Chicago
E10380,42,Male,Sales,Business Development Rep,13.8,Contract,Master,Married,Remote
E10381,43,Female,Engineering,Data Scientist,13.7,Contract,Bachelor,Married,Austin
E10382,22,Female,Operations,Operations Analyst,0.5,Full-Time,Master,Married,Boston
E10383,28,Female,Finance,Senior Analyst,1.5,Full-Time,PhD,Married,Boston
E10384,32,Male,Product,Product Manager,3.7,Full-Time,Bachelor,Single,Seattle
E10385,30,Male,Operations,Operations Analyst,2.9,Full-Time,Associate,Single,Boston
E10386,42,Female,Product,Senior PM,10.5,Full-Time,Master,Married,Remote
E10387,38,Female,Sales,Account Manager,5.1,Full-Time,Associate,Single,San Francisco
E10388,41,Female,Engineering,Data Scientist,12.5,Full-Time,Bachelor,Married,Remote
E10389,38,Male,Operations,Operations Analyst,4.2,Full-Time,Master,Married,Remote
E10390,39,Female,Product,UX Designer,8.6,Part-Time,Bachelor,Married,Remote
E10391,35,Female,Customer Support,Customer Success Manager,6.3,Full-Time,Master,Divorced,Seattle
E10392,36,Male,Marketing,Digital Marketer,9.4,Full-Time,Bachelor,Single,Chicago
E10393,22,Female,Marketing,Marketing Analyst,0.5,Contract,Master,Single,Seattle
E10394,34,Male,Product,Product Manager,3.8,Full-Time,Bachelor,Single,New York
E10395,45,Female,Sales,Business Development Rep,9.5,Full-Time,Bachelor,Married,Seattle
E10396,31,Female,Customer Support,Support Team Lead,4.5,Full-Time,Bachelor,Married,Chicago
E10397,34,Female,Product,Senior PM,5.6,Full-Time,Bachelor,Single,Remote
E10398,35,Female,Marketing,Brand Manager,7.5,Full-Time,Bachelor,Single,Austin
E10399,31,Male,Operations,Supply Chain Analyst,3.0,Full-Time,Bachelor,Married,Boston
E10400,24,Female,Operations,Operations Manager,0.6,Full-Time,PhD,Married,Boston
E10401,38,Male,Engineering,DevOps Engineer,9.9,Full-Time,Bachelor,Married,Austin
E10402,27,Male,Customer Support,Support Specialist,1.4,Part-Time,Bachelor,Divorced,New York
E10403,37,Male,HR,L&D Specialist,6.1,Contract,Bachelor,Married,Chicago
E10404,36,Male,Product,Senior PM,6.3,Full-Time,PhD,Single,Chicago
E10405,34,Female,Sales,Sales Executive,4.0,Full-Time,Master,Married,Boston
E10406,30,Female,Customer Support,Senior Support Agent,2.1,Full-Time,Master,Married,Atlanta
E10407,39,Male,Marketing,Digital Marketer,7.7,Full-Time,Bachelor,Married,San Francisco
E10408,31,Male,Engineering,Software Engineer,3.3,Full-Time,Bachelor,Single,Boston
E10409,30,Male,Customer Support,Support Specialist,2.4,Full-Time,Bachelor,Married,Remote
E10410,33,Female,Engineering,Tech Lead,3.4,Full-Time,Master,Married,Chicago
E10411,35,Male,Sales,Sales Manager,5.0,Contract,Bachelor,Divorced,New York
E10412,41,Male,Customer Support,Customer Success Manager,10.9,Full-Time,Master,Married,San Francisco
E10413,27,Female,Customer Support,Senior Support Agent,1.5,Full-Time,Bachelor,Married,Seattle
E10414,33,Male,Finance,Financial Analyst,4.0,Full-Time,Bachelor,Married,New York
E10415,41,Male,Finance,Finance Manager,9.6,Full-Time,Bachelor,Married,Austin
E10416,36,Male,Marketing,Digital Marketer,7.2,Full-Time,Bachelor,Married,Boston
E10417,36,Male,Sales,Sales Manager,8.0,Full-Time,Associate,Married,New York
E10418,41,Male,Sales,Business Development Rep,9.3,Full-Time,Bachelor,Married,Boston
E10419,33,Female,Operations,Supply Chain Analyst,4.1,Full-Time,Bachelor,Married,Atlanta
E10420,33,Male,Operations,Operations Manager,4.6,Full-Time,Master,Single,New York
E10421,29,Male,Product,Product Manager,2.2,Full-Time,Bachelor,Single,Atlanta
E10422,29,Male,Product,Senior PM,2.8,Full-Time,Bachelor,Married,Atlanta
E10423,30,Female,Engineering,Software Engineer,2.1,Full-Time,Bachelor,Married,San Francisco
E10424,34,Female,HR,L&D Specialist,5.9,Full-Time,Bachelor,Single,Chicago
E10425,35,Female,Engineering,Senior Engineer,4.2,Full-Time,Associate,Single,Boston
E10426,25,Female,HR,HR Generalist,1.0,Full-Time,Bachelor,Married,Atlanta
E10427,34,Female,Marketing,Brand Manager,5.9,Full-Time,Bachelor,Divorced,Seattle
E10428,33,Male,Product,Product Manager,3.2,Full-Time,Bachelor,Married,Denver
E10429,30,Male,Sales,Sales Executive,2.2,Part-Time,Master,Single,Austin
E10430,27,Male,Engineering,Senior Engineer,1.7,Contract,Bachelor,Single,Austin
E10431,27,Male,Engineering,Senior Engineer,1.6,Full-Time,Bachelor,Single,Atlanta
E10432,26,Male,Operations,Operations Analyst,0.9,Full-Time,Bachelor,Divorced,Seattle
E10433,30,Female,Finance,Financial Analyst,2.0,Full-Time,High School,Divorced,Atlanta
E10434,43,Male,Engineering,Data Scientist,10.6,Full-Time,Bachelor,Married,New York
E10435,35,Female,Engineering,DevOps Engineer,7.0,Contract,Bachelor,Married,Seattle
E10436,27,Female,Operations,Operations Manager,2.2,Full-Time,Bachelor,Married,Atlanta
E10437,33,Non-Binary,Engineering,Senior Engineer,3.8,Full-Time,Master,Single,Atlanta
E10438,38,Male,Product,UX Designer,10.9,Full-Time,Bachelor,Single,Remote
E10439,37,Female,Operations,Operations Analyst,5.5,Full-Time,Master,Married,Chicago
E10440,32,Female,Engineering,Senior Engineer,5.0,Full-Time,Master,Married,Remote
E10441,42,Female,Engineering,Tech Lead,11.3,Full-Time,Master,Married,Chicago
E10442,30,Female,Customer Support,Support Team Lead,3.9,Full-Time,Master,Single,Boston
E10443,29,Female,Marketing,Brand Manager,3.4,Full-Time,High School,Divorced,Denver
E10444,24,Male,Marketing,Marketing Analyst,0.5,Full-Time,Associate,Married,Atlanta
E10445,43,Male,Product,UX Designer,12.1,Contract,Master,Married,Austin
E10446,35,Male,Customer Support,Support Specialist,4.2,Full-Time,Bachelor,Married,Seattle
E10447,32,Female,Customer Support,Support Team Lead,4.5,Full-Time,PhD,Single,Austin
E10448,37,Male,Operations,Process Engineer,8.9,Contract,Bachelor,Single,Boston
E10449,23,Male,Marketing,Marketing Analyst,0.5,Full-Time,Bachelor,Divorced,Atlanta
E10450,35,Female,Engineering,Data Scientist,7.9,Full-Time,Bachelor,Single,Boston
E10451,31,Male,Product,Product Manager,2.5,Part-Time,Bachelor,Married,Seattle
E10452,36,Female,Finance,Finance Manager,7.2,Full-Time,Bachelor,Married,Denver
E10453,32,Female,Marketing,Content Strategist,4.7,Full-Time,Master,Married,Remote
E10454,33,Male,Customer Support,Customer Success Manager,7.1,Full-Time,High School,Married,Chicago
E10455,42,Male,Engineering,Tech Lead,10.7,Contract,Bachelor,Single,San Francisco
E10456,36,Female,HR,L&D Specialist,5.0,Full-Time,Bachelor,Single,Seattle
E10457,44,Non-Binary,Engineering,Data Scientist,15.3,Full-Time,Bachelor,Single,Seattle
E10458,22,Female,Marketing,Marketing Analyst,0.5,Full-Time,Bachelor,Single,Boston
E10459,31,Male,Engineering,Senior Engineer,4.2,Full-Time,Associate,Single,New York
E10460,33,Male,Engineering,Senior Engineer,3.3,Contract,High School,Married,Seattle
E10461,40,Male,Engineering,DevOps Engineer,9.1,Full-Time,PhD,Single,Remote
E10462,32,Female,Finance,Senior Analyst,4.4,Full-Time,Master,Single,Denver
E10463,33,Male,Operations,Operations Manager,4.5,Contract,Master,Married,Chicago
E10464,34,Male,Finance,Accountant,5.9,Contract,Associate,Single,Remote
E10465,36,Female,Customer Support,Support Team Lead,7.1,Full-Time,High School,Divorced,Remote
E10466,32,Male,Marketing,Content Strategist,3.9,Contract,Master,Married,Remote
E10467,36,Male,Sales,Sales Manager,5.4,Full-Time,Master,Divorced,Austin
E10468,28,Female,Product,Product Manager,2.0,Full-Time,Bachelor,Single,Chicago
E10469,26,Female,Sales,Account Manager,1.2,Full-Time,Bachelor,Single,New York
E10470,23,Male,Customer Support,Support Specialist,0.5,Full-Time,Bachelor,Married,Boston
E10471,22,Female,Engineering,Software Engineer,0.5,Contract,Bachelor,Single,Austin
E10472,38,Male,Customer Support,Support Team Lead,7.4,Full-Time,Master,Married,Atlanta
E10473,42,Female,Engineering,DevOps Engineer,9.8,Full-Time,Bachelor,Married,Boston
E10474,35,Female,Customer Support,Senior Support Agent,4.2,Full-Time,Bachelor,Married,Boston
E10475,36,Female,HR,Recruiter,6.4,Full-Time,Master,Married,Atlanta
E10476,30,Female,Customer Support,Customer Success Manager,4.6,Full-Time,High School,Single,Seattle
E10477,24,Female,Engineering,Software Engineer,0.8,Full-Time,Master,Married,Atlanta
E10478,32,Female,Finance,Senior Analyst,4.6,Full-Time,Master,Married,New York
E10479,29,Male,Customer Support,Support Specialist,2.4,Full-Time,Associate,Married,San Francisco
E10480,27,Male,HR,HR Generalist,1.5,Full-Time,Bachelor,Single,Atlanta
E10481,33,Female,Finance,Senior Analyst,3.8,Full-Time,Bachelor,Married,New York
E10482,39,Male,Operations,Process Engineer,6.1,Full-Time,Associate,Married,Seattle
E10483,39,Male,Marketing,Digital Marketer,8.1,Full-Time,Master,Divorced,Seattle
E10484,29,Female,Finance,Senior Analyst,3.2,Full-Time,Master,Married,San Francisco
E10485,35,Male,Finance,Senior Analyst,4.5,Full-Time,Master,Single,San Francisco
E10486,33,Female,Customer Support,Support Team Lead,4.8,Full-Time,Master,Married,New York
E10487,23,Male,Engineering,Software Engineer,0.5,Full-Time,Bachelor,Married,Austin
E10488,28,Male,Sales,Account Manager,1.9,Part-Time,Master,Married,Boston
E10489,37,Male,Customer Support,Customer Success Manager,5.6,Full-Time,Master,Single,Chicago
E10490,32,Male,Customer Support,Support Specialist,3.2,Contract,Bachelor,Single,Austin
E10491,28,Male,Marketing,Marketing Analyst,1.7,Contract,PhD,Single,Atlanta
E10492,27,Male,Finance,Financial Analyst,1.6,Full-Time,Bachelor,Single,San Francisco
E10493,23,Male,Sales,Sales Executive,0.5,Full-Time,Master,Married,Denver
E10494,45,Female,Engineering,Data Scientist,14.4,Full-Time,Master,Married,Boston
E10495,29,Male,Marketing,Content Strategist,3.1,Part-Time,Bachelor,Single,Denver
E10496,35,Female,Sales,Sales Manager,6.9,Full-Time,Associate,Married,New York
E10497,44,Female,Finance,Accountant,10.5,Full-Time,Bachelor,Single,Austin
E10498,37,Male,Engineering,Tech Lead,6.1,Contract,Bachelor,Single,Remote
E10499,28,Male,Customer Support,Support Team Lead,3.5,Full-Time,Bachelor,Married,Denver
E10500,24,Male,Customer Support,Senior Support Agent,0.5,Full-Time,Bachelor,Married,New York
E10501,35,Female,Operations,Supply Chain Analyst,4.5,Contract,Bachelor,Married,New York
E10502,23,Female,HR,HR Generalist,0.5,Full-Time,Bachelor,Married,Chicago
E10503,38,Male,Sales,Sales Manager,7.7,Full-Time,High School,Single,Boston
E10504,39,Female,Product,UX Designer,6.0,Full-Time,Bachelor,Single,Seattle
E10505,32,Non-Binary,Operations,Operations Manager,4.3,Full-Time,Master,Married,Seattle
E10506,29,Female,Engineering,Senior Engineer,2.7,Full-Time,Master,Single,Denver
E10507,35,Male,Customer Support,Support Specialist,3.9,Full-Time,High School,Married,Chicago
E10508,46,Male,Product,Senior PM,8.5,Full-Time,Bachelor,Single,Seattle
E10509,34,Male,Customer Support,Support Team Lead,5.5,Full-Time,PhD,Married,Remote
E10510,40,Female,Operations,Process Engineer,7.3,Full-Time,Bachelor,Married,San Francisco
E10511,28,Female,Finance,Financial Analyst,1.3,Part-Time,Master,Married,Remote
E10512,37,Female,Marketing,Digital Marketer,6.8,Full-Time,Bachelor,Married,New York
E10513,35,Male,Customer Support,Customer Success Manager,7.8,Full-Time,Associate,Single,Remote
E10514,27,Female,Product,Associate PM,2.0,Full-Time,Master,Single,San Francisco
E10515,30,Female,Engineering,Tech Lead,3.6,Full-Time,PhD,Married,Remote
E10516,37,Male,Engineering,Tech Lead,7.1,Full-Time,Master,Married,Chicago
E10517,29,Male,Marketing,Content Strategist,2.7,Full-Time,Master,Married,Seattle
E10518,22,Female,Product,Associate PM,0.5,Full-Time,Bachelor,Single,Denver
E10519,33,Male,Customer Support,Senior Support Agent,3.0,Full-Time,Bachelor,Married,New York
E10520,31,Male,Engineering,Senior Engineer,4.3,Full-Time,Bachelor,Single,Boston
E10521,33,Male,Finance,Financial Analyst,3.5,Full-Time,Bachelor,Married,Remote
E10522,33,Female,Marketing,Content Strategist,4.7,Part-Time,Master,Single,Denver
E10523,22,Female,Customer Support,Support Specialist,0.5,Full-Time,Bachelor,Single,Austin
E10524,23,Male,Product,Associate PM,0.5,Contract,Bachelor,Single,Denver
E10525,32,Female,Product,Senior PM,4.8,Part-Time,Bachelor,Married,New York
E10526,36,Female,Marketing,Digital Marketer,5.2,Full-Time,Bachelor,Divorced,Austin
E10527,39,Male,Marketing,Brand Manager,9.6,Full-Time,High School,Single,Boston
E10528,35,Female,Sales,Sales Manager,5.1,Part-Time,Bachelor,Single,Remote
E10529,47,Female,Engineering,Data Scientist,9.1,Full-Time,Bachelor,Married,New York
E10530,26,Female,Product,Associate PM,1.1,Full-Time,Master,Married,New York
E10531,42,Male,Product,UX Designer,12.0,Full-Time,Bachelor,Divorced,Denver
E10532,41,Male,Customer Support,Customer Success Manager,11.3,Full-Time,Bachelor,Single,Remote
E10533,23,Male,Customer Support,Senior Support Agent,0.5,Full-Time,Master,Married,Denver
E10534,33,Male,Finance,Financial Analyst,4.2,Full-Time,Master,Single,Seattle
E10535,28,Female,Operations,Operations Analyst,1.6,Full-Time,Bachelor,Single,Denver
E10536,30,Female,Customer Support,Support Specialist,2.5,Full-Time,Associate,Single,Seattle
E10537,35,Female,Product,UX Designer,7.4,Full-Time,Master,Divorced,Boston
E10538,33,Male,Sales,Sales Executive,4.4,Full-Time,Bachelor,Married,Atlanta
E10539,23,Male,Marketing,Marketing Analyst,0.5,Full-Time,Bachelor,Single,Denver
E10540,38,Female,Engineering,Tech Lead,9.4,Full-Time,Bachelor,Divorced,Chicago
E10541,42,Male,Customer Support,Customer Success Manager,8.0,Full-Time,Master,Single,San Francisco
E10542,28,Male,Finance,Senior Analyst,2.6,Full-Time,Master,Single,Seattle
E10543,46,Female,Sales,Business Development Rep,11.4,Part-Time,PhD,Married,Boston
E10544,39,Female,Operations,Process Engineer,10.8,Full-Time,Bachelor,Divorced,Atlanta
E10545,31,Female,Finance,Financial Analyst,1.9,Full-Time,Associate,Married,Austin
E10546,29,Male,Sales,Sales Manager,2.3,Full-Time,Master,Married,New York
E10547,36,Male,Engineering,Software Engineer,3.0,Full-Time,Bachelor,Divorced,Austin
E10548,30,Female,Operations,Supply Chain Analyst,3.8,Full-Time,Bachelor,Single,Atlanta
E10549,32,Female,HR,HR Generalist,3.2,Full-Time,Bachelor,Single,San Francisco
E10550,28,Non-Binary,Product,Associate PM,2.9,Full-Time,Bachelor,Single,Atlanta
E10551,26,Male,HR,HR Generalist,1.2,Contract,Master,Married,Austin
E10552,31,Female,Product,Product Manager,1.9,Part-Time,Bachelor,Married,San Francisco
